Time	PitchSensor	RollSensor	AzimuthSensor	PitchIIR	RollIIR	AzimuthIIR	PitchKalman	RollKalman	AzimuthKalman
   7.2	  -2.8780264854	  22.0014896393	  72.1182632446	  -3.0170254707	  21.3382892609	  72.2572784424	  -3.6170136929	  16.8506069183	  68.8542556763
   7.3	  -6.7687711716	  28.7562179565	  87.1539764404	  -6.4402008057	  28.0956363678	  85.7521286011	  -5.2635169029	  23.0701904297	  78.0343475342
   7.3	  -9.2021551132	  31.7283267975	 275.3078002930	  -8.9816617966	  31.4348640442	 274.6399841309	  -7.3210921288	  27.5932693481	  89.5951690674
   7.4	  -4.7598099709	  30.9531288147	  80.7497329712	  -5.0785307884	  30.9892215729	  81.7671661377	  -5.9830589294	  29.3484859467	  84.2705535889
   7.4	  -5.3202767372	  31.1752490997	  82.7300720215	  -5.3003449440	  31.1599044800	  82.6532592773	  -5.6368160248	  30.3027992249	  83.4656448364
   7.4	  -5.4721012115	  29.6989345551	  82.9902801514	  -5.4584212303	  29.8164310455	  82.9622192383	  -5.5507674217	  29.9873371124	  83.3054809570
   7.5	  -5.8640618324	  28.5578422546	  84.4214782715	  -5.8315382004	  28.6591339111	  84.2946548462	  -5.7144351006	  29.2405586243	  84.0376434326
   7.5	  -5.2832484245	  30.4562377930	  84.6599044800	  -5.3284935951	  30.3087272644	  84.6343612671	  -5.4891800880	  29.8756408691	  85.0750122070
   7.6	  -4.1266627312	  30.5530014038	  82.7144546509	  -4.2234673500	  30.5333557129	  82.8658447266	  -4.7773904800	  30.2294998169	  84.5682067871
   7.6	  -4.3019461632	  30.5110912323	  83.8803710938	  -4.2955627441	  30.5129051208	  83.7972030640	  -4.5290145874	  30.3766059875	  84.5205612183
   7.6	  -3.9662735462	  30.2306442261	  83.2057037354	  -3.9929664135	  30.2535114288	  83.2543182373	  -4.2350344658	  30.3003559113	  84.0576705933
   7.7	  -3.2106149197	  29.8733749390	  80.8758621216	  -3.2742843628	  29.9042835236	  81.0616226196	  -3.6998701096	  30.0772972107	  82.4536132812
   7.7	  -2.8224534988	  27.2820835114	  77.3961563110	  -2.8587818146	  27.4915008545	  77.7250747681	  -3.2415008545	  28.6170578003	  79.7035293579
   7.8	  -3.0215406418	  27.1365432739	  76.8928604126	  -3.0081024170	  27.1658649445	  76.9606704712	  -3.1265919209	  27.8436279297	  77.8500900269
   7.8	   0.2009715736	  25.1144123077	  64.9487762451	  -0.0538838878	  25.2771663666	  65.9709167480	  -1.3882468939	  26.4178619385	  72.2376327515
   7.9	   2.9382128716	  26.9209880829	  56.8573379517	   2.7026667595	  26.7913475037	  57.4784088135	   0.8719294071	  26.6807003021	  62.7455291748
   7.9	   0.1066805422	  25.4199295044	  54.9856033325	   0.3271321058	  25.5362892151	  55.1962928772	   0.4721575379	  26.0220642090	  55.8078002930
   7.9	   5.3831157684	  26.3001174927	  37.1521873474	   4.9942994118	  26.2410774231	  38.2560310364	   3.0376808643	  26.1673202515	  42.1866264343
   8.0	   3.8965752125	  29.3485565186	  37.9808235168	   3.9890425205	  29.0885028839	  37.9768486023	   3.4863739014	  27.8292236328	  35.6176300049
   8.0	   0.8225899935	  29.2848033905	  34.9762268066	   1.0790193081	  29.2689342499	  35.2644805908	   2.0947926044	  28.5896301270	  30.9759521484
   8.0	   2.1396055222	  30.6931533813	  29.0526657104	   2.0540478230	  30.5781478882	  29.5311985016	   2.1182034016	  29.6885261536	  26.4546794891
   8.1	   1.0865541697	  31.2956275940	  23.4118137360	   1.1655703783	  31.2370624542	  23.9424037933	   1.5792617798	  30.5280895233	  20.6772670746
   8.1	   4.5489745140	  35.4346580505	  24.2573699951	   4.2756175995	  35.0936164856	  24.2315597534	   3.1306626797	  33.0913200378	  19.4259319305
   8.2	   2.1217978001	  33.1032524109	  16.8172435760	   2.2949740887	  33.2628860474	  17.5132503510	   2.6036238670	  33.0975532532	  16.6007747650
   8.2	   1.9501247406	  35.1221618652	  20.2419834137	   1.9781455994	  34.9715499878	  20.0212154388	   2.2622311115	  34.1552238464	  16.8247413635
   8.2	   2.3522627354	  35.9958915710	  20.7313461304	   2.3217625618	  35.9122886658	  20.6749153137	   2.3092644215	  35.1168022156	  18.0021362305
   8.3	   2.4686481953	  36.2572097778	  21.0723648071	   2.4568219185	  36.2294311523	  21.0411605835	   2.3925275803	  35.7125625610	  19.4165058136
   8.3	   2.0743181705	  35.2205657959	  18.1666870117	   2.1051652431	  35.3018379211	  18.4063930511	   2.2262926102	  35.4555397034	  18.7922019958
   8.4	   1.8267277479	  35.1719741821	  17.8039455414	   1.8493766785	  35.1825370789	  17.8536968231	   2.0175569057	  35.3074035645	  18.1000499725
   8.4	   1.9680838585	  35.4021339417	  19.9006538391	   1.9584580660	  35.3843193054	  19.7377758026	   1.9917119741	  35.3568916321	  19.6048469543
   8.5	   1.7616969347	  34.3116340637	  17.1885108948	   1.7775689363	  34.3980255127	  17.3990154266	   1.8715504408	  34.8108406067	  18.7360591888
   8.5	   2.0841703415	  35.0034332275	  18.9946746826	   2.0592441559	  34.9541931152	  18.8685607910	   1.9826247692	  34.9114532471	  18.8110637665
   8.5	   2.3474552631	  35.0240859985	  21.2739639282	   2.3240544796	  35.0184135437	  21.0839271545	   2.1732149124	  34.9702949524	  21.1147766113
   8.6	   3.8825445175	  35.1000823975	  23.0215263367	   3.7578520775	  35.0935363770	  22.8762874603	   3.0661821365	  35.0380973816	  23.5797977448
   8.6	   1.0500464439	  32.8239593506	  22.9392261505	   1.2723557949	  33.0099067688	  22.9340209961	   2.0129370689	  33.8814163208	  24.7250652313
   8.7	   3.0190622807	  33.7793693542	  25.9411315918	   2.8804087639	  33.7182083130	  25.7274303436	   2.5385444164	  33.8281059265	  26.5269832611
   8.7	   0.8039909005	  32.3751983643	  30.7442302704	   0.9752355814	  32.4858398438	  30.3125724792	   1.6324003935	  33.0690956116	  30.8725624084
   8.7	   0.3580110669	  33.5850143433	  38.0032539368	   0.4073863029	  33.4971084595	  37.4434623718	   0.9666494131	  33.3386192322	  36.0558357239
   8.8	  -4.5780601501	  31.7207832336	  46.6200523376	  -4.1576294899	  31.8712005615	  45.7637672424	  -1.9299497604	  32.4934501648	  42.2083549500
   8.8	  -3.4567368031	  30.6095142365	  54.2066268921	  -3.5119433403	  30.7087020874	  53.5436096191	  -2.7275552750	  31.5092658997	  53.0305900574
   8.9	  -7.8664078712	  29.4175586700	  72.8403930664	  -7.5206079483	  29.5209197998	  71.0670318604	  -5.4121317863	  30.4165439606	  65.1252288818
   8.9	  -6.7114548683	  31.9007453918	  76.4945602417	  -6.7778468132	  31.7071018219	  76.1074676514	  -6.0909085274	  31.1919040680	  73.4744415283
   8.9	  -7.6508469582	  30.7920513153	  84.3449325562	  -7.5789184570	  30.8676548004	  83.6224365234	  -6.9058322906	  30.9830169678	  81.2571029663
   9.0	  -4.5118031502	  34.1344223022	  81.5951156616	  -4.7522840500	  33.8802223206	  81.7038955688	  -5.6551733017	  32.6293373108	  84.1740036011
   9.0	  -7.3420448303	  34.5059547424	 275.9837341309	  -7.1260147095	  34.4535064697	 274.6664733887	  -6.5364079475	  33.6096992493	 272.8608703613
   9.1	  -7.1242709160	  37.4662818909	 278.3142395020	  -7.1251506805	  37.2185630798	 278.0551757812	  -6.8435125351	  35.6244087219	 278.0644531250
   9.1	  -5.9456758499	  38.6554794312	 279.8146667480	  -6.0385332108	  38.5427703857	 279.6646423340	  -6.3744754791	  37.2078628540	 281.5632934570
   9.1	  -6.9990248680	  39.2258682251	 284.4884948730	  -6.9212985039	  39.1704635620	 284.1044311523	  -6.7007446289	  38.2620849609	 284.2328491211
   9.2	  -9.4342670441	  36.7315330505	 296.5798034668	  -9.2275295258	  36.9339561462	 295.4594726562	  -8.1287584305	  37.4625129700	 291.4843139648
   9.2	 -10.8017253876	  36.2088165283	 303.3067626953	 -10.6742362976	  36.2678375244	 302.6682739258	  -9.5251379013	  36.8075714111	 298.4911499023
   9.3	  -9.2267885208	  39.9442596436	 295.3820495605	  -9.3441295624	  39.6510696411	 295.9018249512	  -9.3692779541	  38.4462051392	 297.7540893555
   9.3	  -9.7124824524	  40.1627540588	 296.7219543457	  -9.6825656891	  40.1211166382	 296.6570129395	  -9.5485706329	  39.3429412842	 297.4483947754
   9.3	 -10.4880704880	  38.8590507507	 301.0894165039	 -10.4227352142	  38.9619445801	 300.7106323242	 -10.0393733978	  39.0901565552	 299.5091247559
   9.4	  -8.9572906494	  41.7580757141	 293.0537414551	  -9.0759296417	  41.5341529846	 293.6230468750	  -9.4740858078	  40.4838981628	 296.0275268555
   9.4	 -10.5070714951	  39.3882560730	 300.7710876465	 -10.3908662796	  39.5639762878	 300.1581726074	 -10.0137252808	  39.9115257263	 298.6593933105
   9.5	  -8.8506040573	  41.2697753906	 294.2930297852	  -8.9744529724	  41.1335105896	 294.7465209961	  -9.4061021805	  40.6210899353	 296.5473022461
   9.5	  -9.2862625122	  40.5676116943	 296.3986206055	  -9.2609529495	  40.6136360168	 296.2617492676	  -9.3434972763	  40.5931549072	 296.5024719238
   9.5	  -8.9739685059	  41.0801086426	 296.0689697266	  -8.9973039627	  41.0422439575	 296.0839843750	  -9.1504526138	  40.8475418091	 296.7401733398
   9.6	  -8.9274711609	  40.4270782471	 296.4712829590	  -8.9331693649	  40.4769287109	 296.4396057129	  -9.0339660645	  40.6278915405	 296.4831542969
   9.6	  -7.8625102043	  40.3679847717	 293.3935852051	  -7.9484100342	  40.3767013550	 293.6416015625	  -8.4219884872	  40.4921112061	 294.7249450684
   9.7	  -9.0757808685	  39.3751029968	 297.7456970215	  -8.9837684631	  39.4571609497	 297.4063110352	  -8.7635345459	  39.9085807800	 296.1884155273
   9.7	  -7.4368929863	  40.6402931213	 291.6665039062	  -7.5624890327	  40.5446586609	 292.1059570312	  -8.0704879761	  40.2908363342	 293.6994628906
   9.7	  -6.5076088905	  39.3862648010	 289.5004882812	  -6.5921654701	  39.4788208008	 289.7166137695	  -7.2540283203	  39.8182792664	 291.0821533203
   9.8	 -10.8623895645	  33.6504478455	 309.0242004395	 -10.5165910721	  34.1326866150	 307.2135009766	  -9.1390647888	  36.5961570740	 298.8733825684
   9.8	  -3.6048369408	  42.4078292847	 276.6087646484	  -4.1563634872	  41.7607612610	 278.3307189941	  -6.2479414940	  39.6322212219	 284.8616943359
   9.9	 -10.3923473358	  32.0319595337	 301.9525451660	  -9.9009838104	  32.8232154846	 299.4144897461	  -8.4130115509	  35.6617851257	 290.7560119629
   9.9	  -1.3812950850	  42.2846984863	  85.5655212402	  -2.0956726074	  41.5048713684	  87.2542800903	  -4.7395882607	  39.1216506958	 273.4931030273
   9.9	 -11.5901947021	  26.6106052399	 299.4073486328	 -10.8487882614	  27.8320655823	 295.4345092773	  -8.3183984756	  32.5857849121	 282.0413208008
  10.0	   0.3780970871	  32.8378562927	  76.5986557007	  -0.4798412919	  32.4601783752	  78.3238143921	  -3.7752816677	  32.7174644470	  85.9103240967
  10.0	  -7.8192000389	  21.2423248291	 275.6842651367	  -7.2106781006	  22.1941299438	 273.5327148438	  -5.8878560066	  26.7227630615	  88.7457351685
  10.1	  -2.4251344204	  23.1573238373	  78.0257949829	  -2.8136737347	  23.0795669556	  78.9749832153	  -4.0789036751	  24.8601493835	  82.7639846802
  10.1	  -7.8104491234	   9.5342721939	 274.6588439941	  -7.4282350540	  10.6125984192	 272.9857482910	  -6.0282921791	  16.8537921906	  87.8293762207
  10.1	  -3.1589953899	  14.0264587402	  79.5353927612	  -3.4911642075	  13.7628107071	  80.2258224487	  -4.5293493271	  15.3767700195	  83.1275558472
  10.2	  -3.9751505852	   2.7829880714	  77.5870513916	  -3.9385247231	   3.7403829098	  77.9455108643	  -4.2398314476	   8.7976808548	  81.2761917114
  10.2	  -5.1995339394	   2.4565558434	  84.4507217407	  -5.1091427803	   2.5488200188	  84.0451736450	  -4.7411875725	   5.4850282669	  83.6513977051
  10.3	  -2.9097690582	  -2.3512575626	  78.5619659424	  -3.1003015041	  -1.9300920963	  79.1649169922	  -3.7844405174	   1.3912916183	  82.8272399902
  10.3	  -0.7530831099	   0.0552462637	  76.5910186768	  -0.9437460899	  -0.1057914719	  76.7670669556	  -2.2008359432	   0.6933311224	  80.9097747803
  10.3	  -0.7377933860	  -1.9173934460	  75.9581832886	  -0.7544751167	  -1.7709302902	  76.0307617188	  -1.4365311861	  -0.6705318093	  78.9563980103
  10.4	  -0.9968615770	  -1.8408358097	  77.8781967163	  -0.9770348072	  -1.8351174593	  77.7279205322	  -1.2068443298	  -1.2819076777	  78.8285675049
  10.4	  -0.9840143323	  -1.9407471418	  77.9703216553	  -0.9834481478	  -1.9321755171	  77.9505767822	  -1.0904363394	  -1.6260906458	  78.5035095215
  10.5	  -0.6463261247	  -3.1639688015	  76.5600051880	  -0.6735445261	  -3.0645723343	  76.6807937622	  -0.8584297299	  -2.4294903278	  77.8106765747
  10.5	  -0.3960003853	  -0.8823136687	  77.0152359009	  -0.4184892178	  -1.0589202642	  76.9912643433	  -0.6168530583	  -1.6212331057	  77.2163238525
  10.5	  -0.7038859129	  -2.1610350609	  77.6438751221	  -0.6807142496	  -2.0715169907	  77.5877532959	  -0.6623197198	  -1.9032299519	  77.6464004517
  10.6	  -0.8623652458	  -4.1265625954	  77.4979095459	  -0.8476075530	  -3.9591662884	  77.5072250366	  -0.7668250203	  -3.0647161007	  77.9075546265
  10.6	   0.0345392264	  -0.6496912241	  78.3668899536	  -0.0360155292	  -0.9142366648	  78.3067169189	  -0.3481861055	  -1.8030884266	  78.7234268188
  10.7	   1.0429701805	  -1.1931890249	  75.8548202515	   0.9567823410	  -1.1709020138	  76.0486984253	   0.3785647154	  -1.4844722748	  77.5943984985
  10.7	   0.4351467788	  -2.9523625374	  84.9644470215	   0.4772705436	  -2.8085927963	  84.1536712646	   0.4081236124	  -2.2513096333	  84.5864715576
  10.7	   7.0619888306	  -3.8860921860	  72.9306488037	   6.5167279243	  -3.7960836887	  73.8878173828	   3.8841543198	  -3.1053330898	  83.5379333496
  10.8	  10.1104955673	  -3.2925021648	  75.8533172607	   9.8214063644	  -3.3333778381	  75.6914901733	   7.1368432045	  -3.2031116486	  85.0942001343
  10.8	  14.0898933411	  -3.7667226791	  77.1670379639	  13.7425861359	  -3.7309205532	  77.0464630127	  10.7691707611	  -3.4975464344	  87.0932464600
  10.9	  19.1832141876	  -4.2923469543	  69.3106842041	  18.7298526764	  -4.2442836761	  69.9219894409	  15.1647319794	  -3.9127566814	  80.9981842041
  10.9	  19.3211555481	  -4.2552132607	  72.3408279419	  19.2744941711	  -4.2543478012	  72.1446914673	  17.3360805511	  -4.0916585922	  77.9999923706
  10.9	  21.4036693573	  -4.1653633118	  70.1307220459	  21.2300624847	  -4.1727128029	  70.2943496704	  19.4610214233	  -4.1301627159	  75.3926086426
  11.0	  22.4702663422	  -5.2803478241	  67.3296966553	  22.3711490631	  -5.1908626556	  67.5699157715	  21.0330753326	  -4.7310285568	  71.9687957764
  11.0	  21.8530483246	  -5.4861850739	  68.6894912720	  21.8953380585	  -5.4621725082	  68.5942916870	  21.4614353180	  -5.1255288124	  70.3249511719
  11.1	  21.2372913361	  -5.7906146049	  70.2791290283	  21.2900962830	  -5.7643795013	  70.1363906860	  21.3443393707	  -5.4729747772	  70.3749084473
  11.1	  24.0462131500	  -5.4909796715	  63.4545974731	  23.8223533630	  -5.5136075020	  63.9621963501	  22.7558231354	  -5.4823808670	  67.0402526855
  11.1	  22.6948223114	  -4.5412044525	  69.7350769043	  22.7859859467	  -4.6190333366	  69.2667083740	  22.7239551544	  -4.9907031059	  68.9209365845
  11.2	  23.5004768372	  -4.2227182388	  69.2218399048	  23.4428119659	  -4.2548823357	  69.2255325317	  23.1296157837	  -4.5895023346	  69.6764984131
  11.2	  24.4667510986	  -3.7455871105	  69.1837005615	  24.3837089539	  -3.7872273922	  69.1875076294	  23.8281459808	  -4.1486339569	  70.3276824951
  11.3	  28.0315818787	  -1.4096555710	  66.4487380981	  27.7326831818	  -1.6112631559	  66.6354675293	  26.0240535736	  -2.7177705765	  69.6474304199
  11.3	  22.8558387756	  -5.3822383881	  77.5463180542	  23.2468166351	  -5.0931987762	  76.2145004272	  24.3689537048	  -4.1097092628	  73.2925796509
  11.3	  30.5057601929	  -1.1195986271	  56.6477890015	  29.9198055267	  -1.4630479813	  57.7564926147	  27.5748710632	  -2.5476520061	  62.2799072266
  11.4	  28.6893615723	  -2.3595092297	  53.9754867554	  28.7877120972	  -2.2887988091	  54.3306617737	  28.1570892334	  -2.4493646622	  55.8756332397
  11.4	  31.1212062836	   0.1855907440	  48.3035240173	  30.9333896637	  -0.0198409371	  48.7339782715	  29.7055664062	  -1.0728435516	  49.3552436829
  11.5	  34.4237976074	   3.3644788265	  42.4998207092	  34.1438064575	   3.0794770718	  42.8883361816	  32.1704101562	   1.2452481985	  42.5039482117
  11.5	  27.7012443542	  -0.3754241765	  41.5676269531	  28.2247104645	  -0.1128622815	  41.6198463440	  29.8356838226	   0.3985963166	  38.9651756287
  11.5	  34.1040153503	   3.4105613232	  31.5583686829	  33.6383743286	   3.1124167442	  32.0861701965	  32.0654945374	   1.9720702171	  31.5157451630
  11.6	  34.5393638611	   2.2168469429	  20.3898754120	  34.4641113281	   2.2926347256	  21.3791904449	  33.3578643799	   2.0999436378	  22.1528778076
  11.6	  37.5220260620	   7.5211701393	  25.7997531891	  37.2894248962	   7.0940237045	  25.4663009644	  35.5332565308	   4.9320344925	  21.6302623749
  11.7	  34.8153419495	   4.1277136803	  14.0414495468	  35.0220184326	   4.3653235435	  15.1515254974	  35.1582107544	   4.5118513107	  15.5026264191
  11.7	  37.0796165466	   6.3788099289	  15.2628221512	  36.9154167175	   6.2129392624	  15.2457313538	  36.1619682312	   5.4871649742	  13.6235628128
  11.7	  38.5698661804	   6.7786197662	  12.6464815140	  38.4360694885	   6.7318820953	  12.8393726349	  37.4198722839	   6.1618304253	  11.8364801407
  11.8	  36.6186485291	   6.3670902252	  11.7802953720	  36.7660713196	   6.3960208893	  11.8714208603	  37.0013084412	   6.2690601349	  11.3355054855
  11.8	  37.7708244324	   6.9953994751	  12.5723686218	  37.6900634766	   6.9465575218	  12.5180416107	  37.4033088684	   6.6485056877	  11.8395490646
  11.9	  35.6689567566	   5.7062783241	  10.0478868484	  35.8339385986	   5.8048348427	  10.2616662979	  36.4972686768	   6.1562786102	  10.9632835388
  11.9	  37.2705116272	   6.3314471245	  11.7532176971	  37.1546020508	   6.2881898880	  11.6403779984	  36.9012145996	   6.2477879524	  11.6735954285
  11.9	  35.5192222595	   6.1575360298	  14.4541082382	  35.6513442993	   6.1678905487	  14.2107467651	  36.1792526245	   6.2006402016	  13.9146699905
  12.0	  36.2974281311	   5.5895476341	  12.9071149826	  36.2451133728	   5.6368227005	  13.0106658936	  36.2409858704	   5.8814005852	  13.7375411987
  12.0	  36.9045677185	   5.3443202972	  13.7970085144	  36.8507881165	   5.3683767319	  13.7369203568	  36.5876502991	   5.6008262634	  14.5952138901
  12.1	  36.5937728882	   5.9461307526	  18.7920932770	  36.6145172119	   5.8998818398	  18.3818626404	  36.5908508301	   5.7812161446	  18.0661029816
  12.1	  37.6055641174	   2.6617581844	  17.1153736115	  37.5282325745	   2.9284453392	  17.2220726013	  37.1209449768	   4.1515870094	  21.0446033478
  12.1	  35.8755836487	   3.2351565361	  28.7067070007	  36.0083236694	   3.2110068798	  27.7038784027	  36.4703598022	   3.6728367805	  28.3286170959
  12.2	  38.2637329102	   1.8121942282	  29.1679935455	  38.0795440674	   1.9300147295	  29.0728549957	  37.4072341919	   2.7008228302	  32.0975990295
  12.2	  33.5549926758	   3.7457172871	  52.4659843445	  33.9173049927	   3.6080348492	  50.4652290344	  35.3947906494	   3.2466835976	  46.1378555298
  12.3	  35.5844306946	   1.4372055531	  49.3300933838	  35.4493255615	   1.6183781624	  49.4316635132	  35.4938583374	   2.3013982773	  50.8616752625
  12.3	  33.7342491150	   2.0769259930	  61.2159614563	  33.8721885681	   2.0407540798	  60.2728652954	  34.5746269226	   2.1841323376	  58.6065444946
  12.3	  36.8208808899	   1.0557440519	  56.4404678345	  36.5828323364	   1.1381062269	  56.7314872742	  35.7480850220	   1.5946533680	  59.7265243530
  12.4	  34.2876205444	   0.7635355592	  71.0425796509	  34.4736175537	   0.7931036949	  69.8564529419	  34.9851264954	   1.1604709625	  68.9231948853
  12.4	  36.4118194580	   0.1375352889	  71.9889755249	  36.2552795410	   0.1917192936	  71.8261260986	  35.7304458618	   0.6260814071	  73.7950363159
  12.5	  36.8905525208	  -1.5585299730	  72.1402053833	  36.8395042419	  -1.4141420126	  72.1176376343	  36.3364944458	  -0.5151765943	  74.6385345459
  12.5	  37.6285133362	  -0.8260694146	  75.1110839844	  37.5650138855	  -0.8739392161	  74.8777694702	  37.0114517212	  -0.6775894761	  76.5896682739
  12.5	  36.6557083130	  -2.1707410812	  83.2921142578	  36.7301635742	  -2.0664596558	  82.6006317139	  36.8256111145	  -1.4576233625	  82.8735656738
  12.6	  35.7530136108	  -4.6016449928	  88.8385772705	  35.8329734802	  -4.4015626907	  88.2539749146	  36.2652778625	  -3.1000845432	  87.7914428711
  12.6	  37.4783287048	  -0.5261018276	 270.3736877441	  37.3487091064	  -0.8488944769	 270.1914672852	  36.8989868164	  -1.7554160357	 270.9025878906
  12.7	  35.4357681274	  -6.1343092918	 280.6614074707	  35.5993881226	  -5.7155084610	 279.5536804199	  36.1345901489	  -4.0429840088	 278.1271362305
  12.7	  41.9253501892	   0.3565406203	 270.0481262207	  41.4131965637	  -0.1903030127	 270.5930175781	  39.1597290039	  -1.7446382046	 276.2044677734
  12.7	  36.4138069153	  -2.3298497200	 287.1868896484	  36.8084144592	  -2.1720221043	 285.8166198730	  37.7252388000	  -2.0503571033	 283.2175903320
  12.8	  35.8916778564	  -3.2750890255	 290.1940612793	  35.9662933350	  -3.1867244244	 289.8309631348	  36.7673721313	  -2.6901669502	 287.4873352051
  12.8	  37.0587081909	  -3.1604850292	 287.1453552246	  36.9704132080	  -3.1626334190	 287.3665161133	  36.9195709229	  -2.9358649254	 287.4853210449
  12.9	  38.0299530029	  -1.3588279486	 284.3634948730	  37.9451255798	  -1.5069111586	 284.5858764648	  37.4996452332	  -2.1120085716	 285.8243408203
  12.9	  38.3020782471	  -1.1147422791	 283.7321166992	  38.2732391357	  -1.1466209888	 283.8005371094	  37.9188423157	  -1.5910288095	 284.7600097656
  12.9	  38.2578506470	  -1.3375303745	 284.0520019531	  38.2591133118	  -1.3220459223	 284.0314941406	  38.0959434509	  -1.4585993290	 284.4768981934
  13.0	  38.4654426575	  -1.3404312134	 286.2779235840	  38.4487380981	  -1.3389387131	 286.0954895020	  38.2889709473	  -1.3968672752	 286.5350952148
  13.0	  41.1821594238	  -1.4180681705	 280.2213745117	  40.9714889526	  -1.4117398262	 280.6879882812	  39.8003959656	  -1.4079428911	 284.1019897461
  13.1	  37.9850845337	  -3.8628785610	 288.5047302246	  38.2175102234	  -3.6808967590	 287.8587341309	  38.8520660400	  -2.6904206276	 285.8677978516
  13.1	  42.8091278076	   2.2854537964	 274.5993652344	  42.4291648865	   1.7424724102	 275.4123535156	  40.9192657471	  -0.0909851566	 278.6537170410
  13.1	  39.9294853210	  -0.5023482442	 281.0486145020	  40.1325454712	  -0.3276305497	 280.5559997559	  40.4021987915	  -0.3058844209	 279.8298034668
  13.2	  40.3489952087	  -0.3751598001	 278.7481384277	  40.3314552307	  -0.3712964058	 278.8946228027	  40.3744010925	  -0.3420744240	 278.7873535156
  13.2	  41.5496292114	  -4.5855588913	 271.1280212402	  41.4481048584	  -4.2064938545	 271.8772888184	  40.9883537292	  -2.5589039326	 274.1904602051
  13.3	  42.0344047546	   4.9424571991	 275.1080627441	  42.0130119324	   4.1611738205	 274.7634582520	  41.5348167419	   1.3598654270	 274.4840393066
  13.3	  41.2218055725	  -4.4675769806	 272.2854614258	  41.3101882935	  -3.7738304138	 272.3817443848	  41.3712997437	  -1.6844359636	 273.3302917480
  13.3	  38.9510612488	   0.4665091038	 280.4597167969	  39.1342811584	   0.1568189263	 279.9234924316	  40.1069488525	  -0.5607654452	 276.9946289062
  13.4	  39.2590446472	  -1.0162178278	 277.8132019043	  39.2496223450	  -0.9234374762	 277.9918212891	  39.6639976501	  -0.7986973524	 276.7997131348
  13.4	  41.4797859192	   3.1717839241	 272.0540161133	  41.2986869812	   2.8183324337	 272.4674377441	  40.6125831604	   1.2755128145	 273.5408325195
  13.5	  37.6081008911	   4.7989563942	 279.3000183105	  37.8898162842	   4.6555290222	 278.8079833984	  39.0430183411	   3.1161873341	 275.0807189941
  13.5	  43.4148979187	   3.6064629555	  76.7777175903	  42.9447441101	   3.7029309273	  78.9570541382	  41.3269271851	   3.3723115921	  83.9037704468
  13.5	  34.6885871887	  13.3155164719	 286.1487731934	  35.3023300171	  12.6988782883	 284.5641784668	  37.8590049744	   8.5667190552	 276.5032043457
  13.6	  40.8174285889	  11.8267335892	  82.3489532471	  40.3290138245	  11.9095897675	  84.9238815308	  39.4045104980	  10.2697763443	  87.1088867188
  13.6	  34.9276084900	  22.9545288086	 281.8375854492	  35.3873519897	  22.1440773010	 280.7874450684	  37.0657424927	  16.8963909149	 274.3008728027
  13.7	  37.1378097534	  24.3001136780	 270.1936340332	  36.9931678772	  24.1163635254	 271.1946411133	  37.1033897400	  20.7641544342	  88.7990646362
  13.7	  33.5055198669	  29.4984283447	 279.2960205078	  33.7934379578	  29.0839881897	 278.6912536621	  35.2238349915	  25.3270072937	 273.0119018555
  13.7	  33.5262260437	  32.3423004150	 274.8098449707	  33.5510063171	  32.0796089172	 275.1424865723	  34.3369903564	  28.9918518066	 271.3090515137
  13.8	  32.2477340698	  38.3355293274	 274.6868591309	  32.3700942993	  37.8128662109	 274.6838684082	  33.2455444336	  33.8730621338	 270.2902221680
  13.8	  29.6126384735	  40.0966529846	 277.7858276367	  29.8310756683	  39.9216079712	 277.5422058105	  31.3476905823	  37.1243171692	 271.8586730957
  13.9	  28.6217594147	  42.9138793945	 277.3814392090	  28.7261390686	  42.6646156311	 277.3830871582	  29.9236431122	  40.1488265991	 272.9384155273
  13.9	  24.3205413818	  48.6439170837	 284.9569396973	  24.6550559998	  48.2163658142	 284.5025024414	  26.9965400696	  44.5867309570	 278.4743957520
  13.9	  28.2689628601	  47.2355690002	 270.3489074707	  27.9463062286	  47.3257904053	 271.7828674316	  27.6612625122	  45.9705085754	 272.1440734863
  14.0	  22.5044116974	  50.9373359680	 284.2983703613	  22.9250831604	  50.6710815430	 283.4604187012	  24.9672851562	  48.5652160645	 278.0776062012
  14.0	  22.3519763947	  49.3930511475	 283.7435913086	  22.3982162476	  49.4949455261	 283.7134704590	  23.6010303497	  48.9976806641	 280.3346557617
  14.1	  22.7843322754	  52.0460472107	 281.1277160645	  22.7532081604	  51.8295135498	 281.3185119629	  23.1743812561	  50.5901718140	 280.2884826660
  14.1	  19.7808952332	  49.7454757690	 291.0856628418	  20.0072402954	  49.9006881714	 290.3183898926	  21.4015998840	  50.1488990784	 286.5783081055
  14.1	  22.0460052490	  50.0319404602	 286.1196289062	  21.8782176971	  50.0210037231	 286.4724426270	  21.7382411957	  50.0878028870	 286.8195190430
  14.2	  20.4197940826	  50.8484268188	 290.5112304688	  20.5363197327	  50.7829895020	 290.2090148926	  21.0494747162	  50.4851608276	 289.0852661133
  14.2	  22.2596607208	  48.6953582764	 287.3522644043	  22.1176090240	  48.8705520630	 287.6087951660	  21.6816844940	  49.5501518250	 288.4692382812
  14.3	  21.4743404388	  48.7167778015	 289.9578552246	  21.5257301331	  48.7290115356	 289.7746276855	  21.5733661652	  49.1147956848	 289.4660644531
