MkMagnettoSettings {rangeAcc = RA2, rangeGyro = RG125, cycleMag = CM200, frequencyAccAndGyro = FAG25, frequencyMag = FM600}
MkPortName {portName = "/dev/ttyUSB0"}
System Coordinate = Base (how as PNI)

Time         TimeStep MagX   MagY    MagZ   AccX   AccY   AccZ  GyroX  GyroY  GyroZ     Temp       Pitch   Roll  Azimuth
  33.0     0.0400500000    6.2400000000   -9.4800000000   38.0260000000    0.0058590000   -0.0104980000    1.0043940000    0.2900000000    0.1450000000   -0.1450000000      29.8         -0.3342053317   -0.5988378976   56.4726160726 
  33.1     0.0400500000    6.2000000000   -9.5330000000   37.7600000000    0.0048820000   -0.0107420000    1.0041500000    0.2970000000    0.0910000000   -0.0760000000      30.1         -0.2785438312   -0.6129042346   56.6143896578 
  33.1     0.0400500000    6.1860000000   -9.5200000000   37.9060000000    0.0054930000   -0.0107420000    1.0043940000    0.2900000000    0.1060000000   -0.0610000000      29.8         -0.3133278191   -0.6127553516   56.7384729598 
  33.2     0.0400500000    6.2000000000   -9.4800000000   37.9860000000    0.0054930000   -0.0101310000    1.0039060000    0.2590000000    0.0910000000   -0.0610000000      30.1         -0.3134820909   -0.5781854463   56.6275552768 
  33.2     0.0400490000    6.2660000000   -9.4800000000   38.0000000000    0.0050040000   -0.0098870000    1.0036620000    0.2820000000    0.0990000000   -0.0300000000      30.1         -0.2856457605   -0.5643982228   56.2843659799 
  33.2     0.0400500000    6.2000000000   -9.5060000000   37.8400000000    0.0054930000   -0.0109860000    1.0043940000    0.3050000000    0.1060000000   -0.0300000000      30.1         -0.3133269959   -0.6266727333   56.6103738947 
  33.3     0.0400500000    6.1730000000   -9.4930000000   37.9730000000    0.0042720000   -0.0100090000    1.0036620000    0.2440000000    0.0830000000   -0.0380000000      30.1         -0.2438609033   -0.5713621195   56.5936675847 
  33.3     0.0400490000    6.2260000000   -9.4530000000   38.0400000000    0.0047600000   -0.0092770000    1.0042720000    0.2820000000    0.0910000000   -0.0530000000      29.9         -0.2715541536   -0.5292568431   56.4069877897 
  33.4     0.0400500000    6.2000000000   -9.5060000000   37.7860000000    0.0058590000   -0.0096430000    1.0039060000    0.2590000000    0.0760000000   -0.0530000000      29.9         -0.3343706242   -0.5503365958   56.8171496664 
  33.4     0.0400500000    6.1600000000   -9.4800000000   37.9060000000    0.0052490000   -0.0100090000    1.0040280000    0.2590000000    0.0760000000    0.0150000000      29.9         -0.2995213924   -0.5711538537   56.7766071006 
  33.4     0.0400500000    6.1860000000   -9.4530000000   38.0000000000    0.0053710000   -0.0100090000    1.0041500000    0.2360000000    0.0680000000   -0.0530000000      30.0         -0.3064456618   -0.5710844655   56.6038676534 
  33.5     0.0400500000    6.2400000000   -9.4260000000   38.0400000000    0.0045160000   -0.0102530000    1.0045160000    0.2510000000    0.0610000000    0.0300000000      30.1         -0.2575693370   -0.5847923061   56.1186894586 
  33.5     0.0400500000    6.2000000000   -9.4930000000   37.8000000000    0.0059810000   -0.0106200000    1.0040280000    0.2360000000    0.0610000000    0.0000000000      30.1         -0.3412881275   -0.6060174491   56.6939203405 
  33.6     0.0400500000    6.1860000000   -9.4800000000   37.9600000000    0.0045160000   -0.0101310000    1.0041500000    0.2360000000    0.0380000000    0.0150000000      30.1         -0.2576635244   -0.5780449616   56.5265936210 
  33.6     0.0400500000    6.2000000000   -9.4400000000   38.0260000000    0.0051260000   -0.0092770000    1.0039060000    0.2360000000    0.0680000000   -0.0220000000      30.1         -0.2925404116   -0.5294497865   56.5439915102 
  33.6     0.0400490000    6.1600000000   -9.5060000000   37.8000000000    0.0050040000   -0.0096430000    1.0043940000    0.2590000000    0.0760000000    0.0000000000      30.1         -0.2854382802   -0.5500692228   56.8510579178 
  33.7     0.0400500000    6.1600000000   -9.4800000000   37.8660000000    0.0046380000   -0.0097650000    1.0042720000    0.2360000000    0.0530000000    0.0300000000      30.0         -0.2645930337   -0.5570957424   56.7017872194 
  33.7     0.0400500000    6.1860000000   -9.4530000000   37.9860000000    0.0053710000   -0.0104980000    1.0037840000    0.1900000000    0.0380000000    0.0380000000      29.8         -0.3065558596   -0.5992017851   56.5500669590 
  33.8     0.0400500000    6.2260000000   -9.4130000000   38.0260000000    0.0053710000   -0.0098870000    1.0039060000    0.2510000000    0.0450000000    0.0450000000      30.1         -0.3065205039   -0.5642610544   56.3247677057 
  33.8     0.0400500000    6.1600000000   -9.4930000000   37.7730000000    0.0051260000   -0.0098870000    1.0040280000    0.2590000000    0.0610000000   -0.0300000000      30.1         -0.2925031727   -0.5641924951   56.8076260273 
  33.8     0.0400500000    6.1330000000   -9.4800000000   37.9200000000    0.0051260000   -0.0098870000    1.0046380000    0.2290000000    0.0300000000    0.0300000000      30.0         -0.2923255898   -0.5638499486   56.8884602617 
  33.9     0.0400500000    6.2000000000   -9.4530000000   38.0000000000    0.0043940000   -0.0098870000    1.0042720000    0.2440000000    0.0450000000    0.0300000000      29.9         -0.2506729743   -0.5640554266   56.3930815588 
  33.9     0.0400500000    6.1460000000   -9.5060000000   37.8260000000    0.0043940000   -0.0092770000    1.0046380000    0.2590000000    0.0300000000    0.0300000000      29.9         -0.2505831126   -0.5290640404   56.8508251683 
  34.0     0.0400490000    6.1600000000   -9.4930000000   37.8260000000    0.0041500000   -0.0092770000    1.0037840000    0.2440000000    0.0380000000    0.0300000000      29.9         -0.2368696614   -0.5295141322   56.7115093111 
  34.0     0.0400500000    6.1460000000   -9.4660000000   37.9860000000    0.0059810000   -0.0089110000    1.0040280000    0.2970000000    0.0380000000   -0.0150000000      30.1         -0.3412937771   -0.5085010440   57.0397109255 
  34.0     0.0400500000    6.2000000000   -9.4530000000   38.0400000000    0.0052490000   -0.0096430000    1.0043940000    0.2820000000    0.0680000000    0.0220000000      30.1         -0.2994133272   -0.5500692228   56.5620064428 
  34.1     0.0400500000    6.1200000000   -9.4660000000   37.8000000000    0.0051260000   -0.0087890000    1.0036620000    0.2970000000    0.0450000000    0.0380000000      30.1         -0.2926128041   -0.5017224272   57.0249104249 
  34.1     0.0400500000    6.1730000000   -9.4800000000   37.9200000000    0.0051260000   -0.0087890000    1.0042720000    0.2590000000    0.0450000000    0.0070000000      30.2         -0.2924350862   -0.5014176940   56.8315103135 
  34.2     0.0400500000    6.1600000000   -9.4260000000   38.0260000000    0.0047600000   -0.0087890000    1.0041500000    0.2970000000    0.0300000000    0.0150000000      30.1         -0.2715883302   -0.5014786110   56.6716967313 
  34.2     0.0400500000    6.1200000000   -9.4930000000   37.8800000000    0.0052490000   -0.0095210000    1.0036620000    0.2510000000    0.0530000000   -0.0300000000      29.9         -0.2996320217   -0.5435064336   57.0434500029 
  34.2     0.0400500000    6.1200000000   -9.4530000000   37.8530000000    0.0041500000   -0.0086660000    1.0041500000    0.2670000000    0.0610000000    0.0000000000      29.9         -0.2367846208   -0.4944608861   56.8382271360 
  34.3     0.0400500000    6.1600000000   -9.4530000000   37.9600000000    0.0054930000   -0.0090330000    1.0034170000    0.2670000000    0.0680000000   -0.0150000000      30.1         -0.3136381200   -0.5157763882   56.8456058660 
  34.3     0.0400500000    6.1860000000   -9.4130000000   38.0930000000    0.0042720000   -0.0090330000    1.0040280000    0.3050000000    0.0450000000   -0.0990000000      30.1         -0.2437742651   -0.5154625301   56.4110547728 
  34.4     0.0400500000    6.1330000000   -9.4930000000   37.8130000000    0.0052490000   -0.0086660000    1.0043940000    0.2820000000    0.0380000000   -0.0070000000      30.2         -0.2994159815   -0.4943407714   57.0785006549 
  34.4     0.0400490000    6.1460000000   -9.4530000000   37.9200000000    0.0053710000   -0.0083000000    1.0041500000    0.2440000000    0.0530000000    0.0220000000      30.1         -0.3064504162   -0.4735787882   56.9665690501 
  34.4     0.0400500000    6.1460000000   -9.4130000000   38.0260000000    0.0046380000   -0.0081780000    1.0042720000    0.2590000000    0.0300000000    0.0530000000      30.1         -0.2645967686   -0.4665613779   56.7422434959 
  34.5     0.0400500000    6.0800000000   -9.5060000000   37.9460000000    0.0053710000   -0.0090330000    1.0046380000    0.2440000000    0.0450000000   -0.0070000000      29.9         -0.3062996441   -0.5151495664   57.3303865562 
  34.5     0.0400500000    6.1200000000   -9.4800000000   37.8400000000    0.0052490000   -0.0073240000    1.0042720000    0.2670000000    0.0450000000    0.0300000000      30.2         -0.2994555369   -0.4178418296   57.2424628109 
  34.6     0.0400500000    6.1600000000   -9.4260000000   37.9860000000    0.0046380000   -0.0084220000    1.0046380000    0.2590000000    0.0380000000   -0.0220000000      30.1         -0.2644998503   -0.4803060920   56.6917369988 
  34.6     0.0400500000    6.1460000000   -9.4130000000   38.0400000000    0.0047600000   -0.0074460000    1.0039060000    0.2740000000    0.0450000000    0.0070000000      30.1         -0.2716572722   -0.4249566706   56.8424397348 
  34.6     0.0400500000    6.1330000000   -9.4930000000   37.8800000000    0.0042720000   -0.0089110000    1.0041500000    0.2820000000    0.0380000000    0.0150000000      30.1         -0.2437449149   -0.5084392665   56.8894283918 
  34.7     0.0400500000    6.1460000000   -9.4400000000   37.8660000000    0.0046380000   -0.0083000000    1.0046380000    0.2510000000    0.0380000000    0.0300000000      30.1         -0.2645001176   -0.4733487591   56.8073315229 
  34.7     0.0400500000    6.1600000000   -9.4260000000   38.0260000000    0.0051260000   -0.0073240000    1.0043940000    0.2590000000    0.0300000000    0.0830000000      30.2         -0.2924029893   -0.4177910777   56.8925334497 
  34.8     0.0400500000    6.1060000000   -9.4660000000   38.0130000000    0.0053710000   -0.0076900000    1.0041500000    0.2290000000    0.0380000000    0.0300000000      30.1         -0.3064518983   -0.4387750149   57.2460137717 
  34.8     0.0400500000    6.1330000000   -9.4530000000   37.8800000000    0.0047600000   -0.0076900000    1.0041500000    0.2440000000    0.0760000000    0.0380000000      30.1         -0.2715907690   -0.4387750149   56.9879054594 
  34.8     0.0400490000    6.1460000000   -9.4130000000   37.9600000000    0.0054930000   -0.0083000000    1.0037840000    0.2440000000    0.0450000000    0.0150000000      30.1         -0.3135254368   -0.4737514567   56.8720253002 
  34.9     0.0400500000    6.1460000000   -9.4000000000   38.0260000000    0.0047600000   -0.0084220000    1.0037840000    0.2360000000    0.0380000000    0.0530000000      30.1         -0.2716881993   -0.4807147080   56.6982834107 
  34.9     0.0400500000    6.1060000000   -9.4800000000   37.9600000000    0.0041500000   -0.0064690000    1.0039060000    0.2590000000    0.0610000000    0.0220000000      30.1         -0.2368460734   -0.3691991757   57.2127071802 
  35.0     0.0400500000    6.1460000000   -9.4130000000   37.8530000000    0.0058590000   -0.0085440000    1.0042720000    0.2360000000    0.0300000000    0.0300000000      30.2         -0.3342520909   -0.4874409819   56.9066216029 
  35.0     0.0400500000    6.1460000000   -9.4130000000   38.0000000000    0.0048820000   -0.0072020000    1.0041500000    0.2440000000    0.0300000000    0.0530000000      30.1         -0.2785526043   -0.4109317619   56.8893242229 
  35.0     0.0400500000    6.0660000000   -9.4660000000   38.0130000000    0.0052490000   -0.0087890000    1.0042720000    0.2670000000    0.0150000000   -0.0380000000      30.1         -0.2994520328   -0.5014176940   57.2842105344 
  35.1     0.0400500000    6.1600000000   -9.4800000000   37.8800000000    0.0047600000   -0.0072020000    1.0036620000    0.2440000000    0.0450000000    0.0000000000      30.1         -0.2717237921   -0.4111315580   56.9988705881 
  35.1     0.0400500000    6.1730000000   -9.4130000000   37.8800000000    0.0057370000   -0.0075680000    1.0042720000    0.2510000000    0.0380000000    0.0530000000      30.1         -0.3272947756   -0.4317617653   56.8730702010 
  35.2     0.0400500000    6.1460000000   -9.4000000000   38.0260000000    0.0059810000   -0.0075680000    1.0051260000    0.2900000000    0.0220000000   -0.0070000000      30.2         -0.3409247196   -0.4313949350   56.9960929307 
  35.2     0.0400500000    6.0930000000   -9.4530000000   37.9330000000    0.0037840000   -0.0070800000    1.0035400000    0.2360000000    0.0450000000    0.0220000000      30.1         -0.2160360393   -0.4042164626   57.0668592018 
  35.2     0.0400500000    6.1460000000   -9.4400000000   37.8530000000    0.0051260000   -0.0081780000    1.0048820000    0.2510000000    0.0380000000    0.0220000000      30.1         -0.2922590842   -0.4662781707   56.9017144602 
  35.3     0.0400490000    6.1600000000   -9.4130000000   37.9460000000    0.0045160000   -0.0069580000    1.0043940000    0.2210000000    0.0610000000    0.0830000000      29.9         -0.2576078593   -0.3969136182   56.7933866374 
  35.3     0.0400500000    6.0930000000   -9.4530000000   38.0400000000    0.0058590000   -0.0075680000    1.0039060000    0.2360000000    0.0610000000    0.0300000000      30.1         -0.3343765480   -0.4319191693   57.3618481051 
  35.4     0.0400500000    6.1460000000   -9.4400000000   37.8930000000    0.0041500000   -0.0070800000    1.0042720000    0.2360000000    0.0380000000    0.0530000000      30.1         -0.2367587894   -0.4039218446   56.8582367317 
  35.4     0.0400500000    6.1600000000   -9.4130000000   37.8260000000    0.0048820000   -0.0092770000    1.0059810000    0.3050000000    0.0610000000   -0.1520000000      30.1         -0.2780409439   -0.5283577719   56.6022574290 
  35.4     0.0400500000    6.1730000000   -9.3860000000   37.9460000000    0.0051260000   -0.0052490000    1.0024410000    0.2740000000    0.0070000000   -0.1830000000      30.1         -0.2929764244   -0.3000104725   56.9455810827 
  35.5     0.0400500000    6.1060000000   -9.4400000000   37.9600000000    0.0056150000   -0.0072020000    1.0040280000    0.2130000000    0.0380000000    0.0760000000      30.2         -0.3204135462   -0.4109816927   57.2653296564 
  35.5     0.0400500000    6.1730000000   -9.4130000000   37.7860000000    0.0057370000   -0.0068350000    1.0037840000    0.2670000000    0.0530000000   -0.1750000000      30.1         -0.3274555962   -0.3901343323   56.9518801916 
  35.6     0.0400500000    6.1730000000   -9.3860000000   37.8400000000    0.0053710000   -0.0072020000    1.0043940000    0.2360000000    0.0300000000    0.0450000000      29.9         -0.3063785604   -0.4108319366   56.7740520950 
  35.6     0.0400560000    6.0930000000   -9.4260000000   38.0000000000    0.0037840000   -0.0069580000    1.0040280000    0.2130000000    0.0450000000    0.0830000000      29.8         -0.2159312263   -0.3970583011   57.0028707826 
  35.6     0.0400430000    6.1460000000   -9.4400000000   37.8530000000    0.0042720000   -0.0063470000    1.0035400000    0.2060000000    0.0380000000   -0.0220000000      30.1         -0.2438977982   -0.3623686787   56.9573393295 
  35.7     0.0400500000    6.1860000000   -9.4260000000   37.7860000000    0.0041500000   -0.0076900000    1.0079340000    0.3810000000    0.0300000000   -0.3050000000      30.1         -0.2358976098   -0.4371278236   56.5779436840 
  35.7     0.0400500000    6.1860000000   -9.3860000000   37.9060000000    0.0073240000   -0.0063470000    1.0015860000    0.2360000000    0.0830000000   -0.3580000000      29.9         -0.4189539241   -0.3630756070   57.1367814804 
  35.8     0.0400500000    6.1200000000   -9.4130000000   37.9730000000    0.0045160000   -0.0069580000    1.0042720000    0.2440000000    0.0300000000    0.0990000000      30.2         -0.2576391518   -0.3969618341   56.9690857147 
  35.8     0.0400500000    6.1460000000   -9.4260000000   37.8530000000    0.0048820000   -0.0069580000    1.0039060000    0.2060000000    0.0220000000    0.1140000000      30.1         -0.2786207797   -0.3971065522   56.9527716666 
  35.8     0.0400490000    6.2000000000   -9.3860000000   37.8530000000    0.0042720000   -0.0067130000    1.0042720000    0.1900000000    0.0220000000    0.0760000000      30.1         -0.2437194562   -0.3829847287   56.5269809681 
  35.9     0.0400510000    6.1730000000   -9.3600000000   37.9600000000    0.0063470000   -0.0050040000    1.0036620000    0.1670000000    0.0530000000    0.0610000000      30.1         -0.3623201292   -0.2856596196   57.1009057034 
  35.9     0.0400500000    6.1460000000   -9.4400000000   37.9460000000    0.0053710000   -0.0063470000    1.0040280000    0.1830000000    0.0300000000    0.0610000000      30.1         -0.3064919981   -0.3621925569   57.1399441918 
  36.0     0.0400500000    6.1730000000   -9.4000000000   37.8130000000    0.0053710000   -0.0063470000    1.0041500000    0.1980000000    0.0450000000    0.0680000000      29.8         -0.3064547628   -0.3621485532   56.9066112338 
  36.0     0.0400500000    6.1860000000   -9.4000000000   37.8930000000    0.0037840000   -0.0068350000    1.0042720000    0.1830000000    0.0680000000    0.0760000000      30.1         -0.2158789477   -0.3899447625   56.5346190144 
  36.0     0.0400500000    6.0930000000   -9.4130000000   38.0000000000    0.0059810000   -0.0058590000    1.0046380000    0.2130000000    0.0450000000    0.0680000000      30.1         -0.3410941866   -0.3341424139   57.4517420008 
  36.1     0.0400500000    6.1460000000   -9.4130000000   37.8660000000    0.0047600000   -0.0059810000    1.0039060000    0.1750000000    0.0380000000    0.0830000000      30.1         -0.2716599231   -0.3413486949   57.0005785850 
  36.1     0.0400500000    6.1600000000   -9.4000000000   37.8130000000    0.0054930000   -0.0069580000    1.0048820000    0.2130000000    0.0300000000    0.0530000000      29.9         -0.3131860636   -0.3967208715   56.9180060674 
  36.2     0.0400550000    6.1730000000   -9.3860000000   37.9200000000    0.0051260000   -0.0069580000    1.0036620000    0.1750000000    0.0300000000    0.0990000000      30.1         -0.2926169915   -0.3972030896   56.7601144446 
  36.2     0.0400450000    6.1060000000   -9.4400000000   37.9860000000    0.0051260000   -0.0063470000    1.0042720000    0.1900000000    0.0380000000    0.0610000000      30.3         -0.2924404445   -0.3621045602   57.2752777706 
  36.2     0.0400500000    6.1730000000   -9.3860000000   37.8260000000    0.0046380000   -0.0058590000    1.0045160000    0.2060000000    0.0450000000    0.0910000000      30.1         -0.2645367690   -0.3341829951   56.7978533992 
  36.3     0.0400500000    6.1730000000   -9.3730000000   37.8530000000    0.0045160000   -0.0064690000    1.0040280000    0.1670000000    0.0380000000    0.0610000000      30.2         -0.2577025989   -0.3691543154   56.6744217510 
  36.3     0.0400500000    6.0800000000   -9.4130000000   37.9730000000    0.0051260000   -0.0062250000    1.0042720000    0.1600000000    0.0530000000    0.0680000000      30.1         -0.2924406669   -0.3551444824   57.3265562709 
  36.4     0.0400500000    6.1330000000   -9.4400000000   37.9460000000    0.0043940000   -0.0072020000    1.0039060000    0.1980000000    0.0680000000    0.0760000000      30.1         -0.2507700616   -0.4110316357   56.9424562737 
  36.4     0.0400490000    6.1600000000   -9.3860000000   37.8000000000    0.0056150000   -0.0056150000    1.0010980000    0.2740000000    0.0990000000    0.0530000000      30.1         -0.3213545210   -0.3213595756   57.0437694623 
  36.4     0.0400500000    6.2000000000   -9.3730000000   37.9060000000    0.0054930000   -0.0073240000    1.0036620000    0.1450000000    0.0910000000   -0.0150000000      30.1         -0.3135659172   -0.4180957741   56.6250967729 
  36.5     0.0400500000    6.0800000000   -9.4000000000   38.0130000000    0.0053710000   -0.0054930000    1.0057370000    0.3960000000    0.0990000000    0.0760000000      30.1         -0.3059727510   -0.3129273235   57.4090400547 
  36.5     0.0400500000    6.1730000000   -9.3860000000   37.8660000000    0.0045160000   -0.0053710000    1.0064690000    0.2970000000    0.1060000000    0.0910000000      30.3         -0.2570792739   -0.3057547829   56.8301214352 
  36.6     0.0400500000    6.1600000000   -9.3730000000   37.8530000000    0.0047600000   -0.0058590000    1.0048820000    0.1980000000    0.0680000000    0.0830000000      30.1         -0.2713962786   -0.3340612811   56.8377926391 
  36.6     0.0400500000    6.0800000000   -9.3730000000   38.0400000000    0.0043940000   -0.0061030000    1.0036620000    0.1900000000    0.0680000000    0.0680000000      30.2         -0.2508328427   -0.3483960065   57.1033244967 
  36.6     0.0400500000    6.1330000000   -9.4000000000   37.9730000000    0.0048820000   -0.0058590000    1.0039060000    0.1600000000    0.0300000000    0.0830000000      30.1         -0.2786227267   -0.3343860489   57.0544933425 
  36.7     0.0400500000    6.2000000000   -9.3600000000   37.7730000000    0.0056150000   -0.0061030000    1.0043940000    0.1900000000    0.0530000000    0.0680000000      29.9         -0.3202991174   -0.3481421026   56.7397562396 
  36.7     0.0400500000    6.1860000000   -9.3460000000   37.8930000000    0.0045160000   -0.0062250000    1.0042720000    0.2210000000    0.0610000000    0.0530000000      30.1         -0.2576403860   -0.3551444824   56.5661438014 
  36.8     0.0400500000    6.1060000000   -9.3860000000   38.0130000000    0.0046380000   -0.0058590000    1.0041500000    0.1830000000    0.0450000000    0.0760000000      30.1         -0.2646331847   -0.3343047978   57.0928307566 
  36.8     0.0400500000    6.1460000000   -9.3600000000   37.9060000000    0.0045160000   -0.0056150000    1.0037840000    0.1830000000    0.0380000000    0.0760000000      30.1         -0.2577665578   -0.3204996757   56.8482337503 
  36.8     0.0400500000    6.1860000000   -9.3600000000   37.8130000000    0.0052490000   -0.0061030000    1.0041500000    0.1750000000    0.0380000000    0.0680000000      29.9         -0.2994943515   -0.3482266961   56.7409176854 
  36.9     0.0400500000    6.0930000000   -9.3730000000   38.0260000000    0.0050040000   -0.0061030000    1.0041500000    0.1980000000    0.0610000000    0.0610000000      30.2         -0.2855155228   -0.3482266961   57.1481340584 
  36.9     0.0400500000    6.1200000000   -9.3600000000   37.9860000000    0.0058590000   -0.0059810000    1.0037840000    0.1750000000    0.0530000000    0.0760000000      29.9         -0.3344207530   -0.3413901814   57.1480758533 
  37.0     0.0400500000    6.1730000000   -9.3600000000   37.8530000000    0.0059810000   -0.0067130000    1.0042720000    0.1750000000    0.0530000000    0.0680000000      30.2         -0.3412166728   -0.3829847287   56.8538081154 
  37.0     0.0400500000    6.1730000000   -9.3060000000   37.8660000000    0.0043940000   -0.0057370000    1.0045160000    0.2130000000    0.0610000000    0.0910000000      30.2         -0.2506201432   -0.3272245671   56.5402954454 
  37.0     0.0400500000    6.1060000000   -9.3600000000   38.0530000000    0.0050040000   -0.0061030000    1.0035400000    0.1900000000    0.0450000000    0.0450000000      30.1         -0.2856890637   -0.3484383598   57.0537012913 
  37.1     0.0400490000    6.1460000000   -9.3600000000   37.9730000000    0.0042720000   -0.0067130000    1.0037840000    0.1830000000    0.0380000000    0.0530000000      30.2         -0.2438379362   -0.3831709151   56.6883285963 
  37.1     0.0400500000    6.1860000000   -9.3330000000   37.8130000000    0.0043940000   -0.0061030000    1.0039060000    0.1830000000    0.0220000000    0.0830000000      29.9         -0.2507718806   -0.3483113307   56.5215368628 
  37.2     0.0400500000    6.1060000000   -9.3330000000   38.0530000000    0.0048820000   -0.0053710000    1.0043940000    0.1750000000    0.0680000000    0.0990000000      29.9         -0.2784881168   -0.3063864365   57.0351456121 
  37.2     0.0400490000    6.1060000000   -9.3730000000   38.0130000000    0.0046380000   -0.0053710000    1.0045160000    0.1520000000    0.0610000000    0.0530000000      29.9         -0.2645374874   -0.3063492261   57.1083428586 
  37.2     0.0400500000    6.1730000000   -9.3730000000   37.8930000000    0.0050040000   -0.0056150000    1.0037840000    0.1600000000    0.0530000000    0.0610000000      30.1         -0.2856204325   -0.3204996757   56.8479769229 
  37.3     0.0400500000    6.1860000000   -9.3460000000   37.8260000000    0.0048820000   -0.0054930000    1.0048820000    0.1750000000    0.0610000000    0.0680000000      30.1         -0.2783526981   -0.3131935712   56.7058954561 
  37.3     0.0400500000    6.0800000000   -9.3600000000   38.0400000000    0.0048820000   -0.0054930000    1.0046380000    0.1750000000    0.0300000000    0.0830000000      30.1         -0.2784202996   -0.3132696361   57.2139230568 
  37.4     0.0400500000    6.1330000000   -9.3860000000   38.0000000000    0.0059810000   -0.0053710000    1.0041500000    0.1830000000    0.0450000000    0.0680000000      30.1         -0.3412608704   -0.3064608844   57.2508469662 
  37.4     0.0400500000    6.1730000000   -9.3460000000   37.8260000000    0.0047600000   -0.0056150000    1.0043940000    0.1750000000    0.0380000000    0.0680000000      30.1         -0.2715285108   -0.3203050302   56.7295802395 
  37.4     0.0400500000    6.1330000000   -9.3330000000   38.0930000000    0.0042720000   -0.0057370000    1.0040280000    0.1750000000    0.0680000000    0.0830000000      30.1         -0.2437801510   -0.3273836086   56.7743412318 
  37.5     0.0400500000    6.0930000000   -9.3460000000   38.0800000000    0.0046380000   -0.0056150000    1.0045160000    0.1450000000    0.0680000000    0.0680000000      30.1         -0.2645371360   -0.3202661295   57.0625216881 
  37.5     0.0400500000    6.1330000000   -9.3860000000   37.9330000000    0.0039060000   -0.0051260000    1.0037840000    0.1830000000    0.0610000000    0.0990000000      30.1         -0.2229496258   -0.2925884581   56.9312213463 
  37.6     0.0400500000    6.1860000000   -9.3330000000   37.8400000000    0.0048820000   -0.0058590000    1.0046380000    0.1750000000    0.0530000000    0.0760000000      30.1         -0.2784197265   -0.3341424139   56.6288295793 
  37.6     0.0400500000    6.0660000000   -9.3600000000   38.0400000000    0.0046380000   -0.0062250000    1.0039060000    0.1370000000    0.0610000000    0.0990000000      30.1         -0.2646969201   -0.3552739563   57.1558736324 
  37.6     0.0400500000    6.0930000000   -9.4000000000   38.0130000000    0.0043940000   -0.0057370000    1.0042720000    0.1600000000    0.0450000000    0.0450000000      29.9         -0.2506810316   -0.3273040685   57.1623201725 
  37.7     0.0400500000    6.1730000000   -9.3600000000   37.9060000000    0.0047600000   -0.0058590000    1.0043940000    0.1520000000    0.0380000000    0.0760000000      29.9         -0.2715281341   -0.3342235861   56.7437464970 
  37.7     0.0400500000    6.1330000000   -9.3060000000   38.0800000000    0.0051260000   -0.0059810000    1.0042720000    0.1830000000    0.0450000000    0.0910000000      30.1         -0.2924410986   -0.3412242956   56.8127531634 
  37.8     0.0400500000    6.0800000000   -9.3460000000   38.0800000000    0.0043940000   -0.0059810000    1.0043940000    0.1600000000    0.0300000000    0.0830000000      29.9         -0.2506502285   -0.3411828494   57.0392799446 
  37.8     0.0400500000    6.1460000000   -9.4000000000   38.0130000000    0.0041500000   -0.0058590000    1.0045160000    0.1750000000    0.0530000000    0.1060000000      30.1         -0.2367031364   -0.3341829951   56.8757482960 
  37.8     0.0400500000    6.1730000000   -9.3460000000   37.8660000000    0.0050040000   -0.0059810000    1.0041500000    0.1830000000    0.0300000000    0.0760000000      30.1         -0.2855157316   -0.3412657520   56.7305516961 
  37.9     0.0400500000    6.1060000000   -9.3460000000   38.0660000000    0.0041500000   -0.0057370000    1.0040280000    0.1670000000    0.0300000000    0.0830000000      30.1         -0.2368183451   -0.3273836086   56.9101239595 
  37.9     0.0400500000    6.0930000000   -9.3730000000   38.0800000000    0.0040280000   -0.0059810000    1.0045160000    0.1830000000    0.0380000000    0.0760000000      30.1         -0.2297445459   -0.3411414132   56.9978543133 
  38.0     0.0400500000    6.1730000000   -9.3730000000   37.9200000000    0.0043940000   -0.0058590000    1.0036620000    0.1670000000    0.0450000000    0.0910000000      30.1         -0.2508332061   -0.3344673396   56.7205770809 
  38.0     0.0400500000    6.1330000000   -9.3330000000   38.0930000000    0.0048820000   -0.0056150000    1.0042720000    0.1670000000    0.0450000000    0.0760000000      30.1         -0.2785215762   -0.3203439404   56.8897235356 
  38.1     0.0400500000    6.0930000000   -9.3460000000   38.0660000000    0.0057370000   -0.0064690000    1.0045160000    0.1750000000    0.0300000000    0.0760000000      30.2         -0.3272177820   -0.3689749829   57.1547153406 
  38.1     0.0400500000    6.1060000000   -9.4000000000   38.0130000000    0.0047600000   -0.0058590000    1.0047600000    0.1670000000    0.0680000000    0.0680000000      30.1         -0.2714292304   -0.3341018425   57.1530006809 
  38.1     0.0400490000    6.1860000000   -9.3460000000   37.8660000000    0.0048820000   -0.0058590000    1.0047600000    0.1670000000    0.0680000000    0.0530000000      30.1         -0.2783859219   -0.3341018425   56.6664386848 
  38.2     0.0400500000    6.1060000000   -9.3330000000   38.0660000000    0.0047600000   -0.0061030000    1.0045160000    0.1670000000    0.0380000000    0.0760000000      30.1         -0.2714947656   -0.3480998212   56.9350920093 
  38.2     0.0400500000    6.0800000000   -9.3600000000   38.0930000000    0.0050040000   -0.0059810000    1.0045160000    0.1450000000    0.0450000000    0.0830000000      30.1         -0.2854117080   -0.3411414132   57.1820047892 
  38.2     0.0400500000    6.1460000000   -9.3600000000   37.9730000000    0.0050040000   -0.0062250000    1.0039060000    0.1750000000    0.0530000000    0.0610000000      30.1         -0.2855847008   -0.3552739563   56.8635739889 
